,num__Customer_care_calls,num__Customer_rating,num__Cost_of_the_Product,num__Prior_purchases,num__Discount_offered,num__Weight_in_gms,cat__Warehouse_block,cat__Mode_of_Shipment,cat__Product_importance,cat__Gender,Reached.on.Time_Y.N
9280,-0.05876424369808559,0.0010124234132708424,0.11098954634889263,0.2683049461214632,-0.6387109485296655,0.6879219420125163,2.0,2.0,2.0,1.0,0
7465,-0.05876424369808559,-1.4161962781816433,0.5040287113886525,0.9220010790927115,-0.26815704379887956,-1.1003537938533157,4.0,2.0,1.0,1.0,1
1488,-0.05876424369808559,0.0010124234132708424,-0.9646965895493974,-0.385391186849785,0.9052636545152758,-1.0643318517515457,3.0,1.0,1.0,1.0,1
10496,-0.05876424369808559,-1.4161962781816433,0.8350090608958186,-1.0390873198210333,-0.7004699326514631,0.7422601258609489,0.0,2.0,1.0,0.0,1
8054,0.8096156262281407,-1.4161962781816433,1.1659894104029846,0.9220010790927115,-0.20639805967708189,-1.1021854180279818,0.0,2.0,2.0,0.0,0
9019,-0.05876424369808559,-1.4161962781816433,0.6281463424538397,-0.385391186849785,-0.4534339961642725,1.350969893241705,4.0,1.0,1.0,1.0,0
7908,-0.05876424369808559,1.418221125008185,0.8970678764284122,-0.385391186849785,-0.20639805967708189,0.32037602429615214,3.0,2.0,2.0,0.0,0
7379,-0.05876424369808559,0.0010124234132708424,-1.378422026433355,-0.385391186849785,-0.39167501204247485,1.1433858201128615,4.0,1.0,1.0,0.0,0
2458,-1.795523983550538,1.418221125008185,-0.8819515021726059,-0.385391186849785,1.4610945116114546,-1.1638500985750795,2.0,1.0,1.0,1.0,1
10511,-0.05876424369808559,0.0010124234132708424,-0.42685352160025236,-1.0390873198210333,-0.39167501204247485,1.3497488104585942,4.0,2.0,1.0,0.0,1
5144,-1.795523983550538,0.0010124234132708424,1.31079331331237,0.2683049461214632,-0.20639805967708189,0.7172279288071767,0.0,2.0,2.0,0.0,1
3247,0.8096156262281407,0.709616774210728,0.23510717741407994,-0.385391186849785,-0.39167501204247485,1.0481413630302154,4.0,2.0,1.0,1.0,0
9014,-0.05876424369808559,1.418221125008185,-1.5232259293427404,-1.0390873198210333,-0.4534339961642725,0.2635956748814979,0.0,2.0,1.0,1.0,1
6270,1.6779954961543668,0.709616774210728,1.7038324783521297,1.5756972120639596,-0.39167501204247485,-1.5301749335083328,3.0,2.0,1.0,0.0,1
3772,-0.9271441136243118,1.418221125008185,-1.1301867643029804,2.8830894780064567,-0.26815704379887956,0.6775427383560741,2.0,2.0,2.0,0.0,1
185,-0.9271441136243118,-0.7075919273841863,-0.033814356560492566,-0.385391186849785,2.510997241682015,-0.37991495181791723,4.0,2.0,2.0,1.0,1
4898,-0.05876424369808559,1.418221125008185,-1.0681279487703867,0.9220010790927115,-0.39167501204247485,0.26848000601394123,0.0,2.0,1.0,0.0,0
8108,-0.9271441136243118,0.0010124234132708424,-0.32342216237926297,-0.385391186849785,-0.7622289167732608,0.3667771700543642,0.0,2.0,1.0,1.0,0
10210,0.8096156262281407,1.418221125008185,1.2280482259355785,0.9220010790927115,-0.5151929802860702,-1.0814270107150974,2.0,2.0,1.0,1.0,1
5403,0.8096156262281407,0.0010124234132708424,-0.3854809779118566,-0.385391186849785,-0.4534339961642725,0.2526059298335003,1.0,2.0,2.0,0.0,1
5696,-0.9271441136243118,-1.4161962781816433,-0.5716574245096375,-1.0390873198210333,-0.5151929802860702,1.041425407723106,0.0,2.0,1.0,1.0,1
6720,-1.795523983550538,-1.4161962781816433,-0.15793198762567986,-0.385391186849785,-0.4534339961642725,0.37288258396991847,3.0,0.0,2.0,1.0,0
19,-0.05876424369808559,1.418221125008185,-1.3577357545891573,-0.385391186849785,1.955166384585836,-1.5655863342185474,4.0,2.0,2.0,1.0,1
1297,-0.05876424369808559,0.709616774210728,-1.0888142206145848,-1.0390873198210333,0.10239686093190635,-1.5832920345736545,4.0,2.0,2.0,1.0,1
8631,0.8096156262281407,0.0010124234132708424,0.4419698958560588,0.9220010790927115,-0.7622289167732608,-1.0918062143715397,1.0,0.0,1.0,0.0,1
4560,1.6779954961543668,-1.4161962781816433,1.4349109443775572,0.2683049461214632,-0.5151929802860702,-1.3384649365599304,3.0,2.0,2.0,1.0,0
3314,1.6779954961543668,0.709616774210728,-0.8819515021726059,-1.0390873198210333,-0.4534339961642725,1.2593886845083917,0.0,2.0,0.0,1.0,0
8469,-0.05876424369808559,1.418221125008185,-0.01312808471629468,0.2683049461214632,-0.6387109485296655,1.1043111710533144,1.0,1.0,1.0,1.0,1
3528,-0.05876424369808559,0.709616774210728,0.1523620900372884,-1.0390873198210333,-0.26815704379887956,1.229472156322176,3.0,2.0,1.0,1.0,0
8537,-0.9271441136243118,0.709616774210728,0.8350090608958186,4.190481743948953,-0.7004699326514631,0.4351578059085715,4.0,2.0,2.0,0.0,1
4773,1.6779954961543668,0.0010124234132708424,1.31079331331237,1.5756972120639596,-0.7622289167732608,0.6158780578089765,1.0,1.0,2.0,0.0,0
7727,0.8096156262281407,-0.7075919273841863,1.31079331331237,1.5756972120639596,-0.7004699326514631,-1.1449233154368614,4.0,2.0,2.0,1.0,1
8618,-1.795523983550538,-1.4161962781816433,0.9798129638052038,0.9220010790927115,-0.26815704379887956,-1.267031593747946,0.0,1.0,1.0,0.0,1
3187,0.8096156262281407,1.418221125008185,0.4212836240118609,2.229393345035208,-0.4534339961642725,1.3015160405257158,4.0,2.0,0.0,1.0,0
10359,-0.05876424369808559,0.709616774210728,-0.11655944393728411,0.2683049461214632,-0.7004699326514631,0.6512894585191911,1.0,2.0,2.0,0.0,1
5286,-0.9271441136243118,1.418221125008185,0.1523620900372884,-1.0390873198210333,-0.5769519644078678,0.9272541675022419,3.0,2.0,1.0,1.0,0
10226,1.6779954961543668,-1.4161962781816433,1.124616866714589,0.2683049461214632,-0.7622289167732608,-1.3909714962336965,0.0,2.0,1.0,0.0,1
381,0.8096156262281407,-0.7075919273841863,-0.2406770750024714,0.2683049461214632,2.819792162291003,-0.45073775323834625,1.0,2.0,1.0,0.0,1
3465,-0.05876424369808559,0.709616774210728,-0.17861825946987775,-0.385391186849785,-0.7004699326514631,0.4125677744210209,1.0,2.0,2.0,1.0,1
9484,-0.9271441136243118,1.418221125008185,0.1523620900372884,-1.0390873198210333,-0.4534339961642725,0.27397487853794006,2.0,2.0,2.0,0.0,0
4303,-0.05876424369808559,0.0010124234132708424,-0.7371475992632206,0.2683049461214632,-0.5151929802860702,0.9486231162066817,4.0,2.0,2.0,0.0,1
1795,-0.9271441136243118,0.0010124234132708424,-0.9440103177051995,-0.385391186849785,1.3375765433678595,-1.3213697775963784,4.0,0.0,0.0,1.0,1
9699,1.6779954961543668,0.0010124234132708424,2.0554990997034936,0.9220010790927115,-0.4534339961642725,-1.5167430228941137,1.0,2.0,1.0,1.0,0
7662,-0.9271441136243118,0.0010124234132708424,-0.4475397934444503,-0.385391186849785,-0.26815704379887956,0.399746405198357,3.0,1.0,0.0,1.0,1
4273,0.8096156262281407,-0.7075919273841863,-0.30273589053506506,-0.385391186849785,-0.4534339961642725,0.38692503597569317,4.0,2.0,2.0,0.0,0
2868,-0.9271441136243118,-0.7075919273841863,-1.7714611914731149,-0.385391186849785,-0.0828800914334866,-1.4721735013105677,3.0,1.0,2.0,0.0,1
7028,-0.9271441136243118,0.709616774210728,-0.30273589053506506,0.2683049461214632,-0.5769519644078678,0.8594840730395901,0.0,2.0,1.0,0.0,0
8182,-0.9271441136243118,1.418221125008185,-0.30273589053506506,-0.385391186849785,-0.7622289167732608,1.025551331542665,2.0,2.0,1.0,1.0,1
1253,0.8096156262281407,0.0010124234132708424,-0.2820496186908672,-1.0390873198210333,2.140443336951229,-0.6973964754267369,4.0,2.0,1.0,0.0,1
6835,0.8096156262281407,-0.7075919273841863,0.5454012550770482,0.2683049461214632,-0.26815704379887956,1.4034764529154713,4.0,1.0,1.0,0.0,0
3279,-0.9271441136243118,-0.7075919273841863,0.6695188861422355,-1.0390873198210333,-0.5151929802860702,0.6995222284520694,1.0,1.0,1.0,0.0,0
2239,-0.9271441136243118,0.709616774210728,-1.1508730361471784,-1.0390873198210333,1.4610945116114546,-1.1253859909070878,4.0,2.0,1.0,0.0,1
8675,-0.05876424369808559,0.0010124234132708424,1.31079331331237,-0.385391186849785,-0.3299160279206772,0.3985253224152462,4.0,2.0,2.0,0.0,0
9737,-0.9271441136243118,-0.7075919273841863,-0.01312808471629468,-0.385391186849785,-0.26815704379887956,0.6763216555729633,4.0,0.0,1.0,0.0,1
7628,-0.05876424369808559,0.709616774210728,0.9177541482726101,-0.385391186849785,-0.6387109485296655,1.216650787099512,0.0,2.0,0.0,0.0,0
415,-0.9271441136243118,-0.7075919273841863,-1.9783239099150938,-0.385391186849785,0.8435046703934781,-1.1046275835942034,4.0,0.0,1.0,0.0,1
9753,-0.9271441136243118,1.418221125008185,-0.17861825946987775,-1.0390873198210333,-0.3299160279206772,0.5670347464845428,1.0,2.0,2.0,0.0,1
2191,-0.05876424369808559,-0.7075919273841863,-1.4818533856543445,0.2683049461214632,1.7081304480986454,-1.2896216252354964,4.0,0.0,1.0,0.0,1
7773,1.6779954961543668,-1.4161962781816433,0.06961700266049686,-1.0390873198210333,-0.5151929802860702,0.6622792035671886,1.0,2.0,1.0,1.0,0
1965,-0.9271441136243118,0.709616774210728,0.3178522647908715,-0.385391186849785,0.7817456862716805,-0.8085150086898237,1.0,2.0,2.0,0.0,1
8671,0.8096156262281407,-1.4161962781816433,1.0004992356494016,-0.385391186849785,-0.7622289167732608,1.283199798779053,4.0,2.0,1.0,1.0,0
3542,0.8096156262281407,0.0010124234132708424,-0.7578338711074185,-0.385391186849785,-0.39167501204247485,1.1519333995946373,0.0,1.0,2.0,0.0,1
7893,-0.05876424369808559,-0.7075919273841863,1.0832443230261932,-0.385391186849785,-0.39167501204247485,1.0817211395657638,1.0,2.0,1.0,0.0,1
1608,-0.9271441136243118,-1.4161962781816433,0.3385385366350694,-0.385391186849785,2.3874792734384194,-0.17538358564685078,3.0,2.0,2.0,1.0,1
4404,-0.9271441136243118,0.709616774210728,0.7315777016748292,-0.385391186849785,-0.7622289167732608,0.2422267261770581,3.0,2.0,1.0,1.0,1
10463,0.8096156262281407,1.418221125008185,0.9591266919610059,0.9220010790927115,-0.4534339961642725,-1.5399435957732197,4.0,2.0,2.0,0.0,0
3433,-0.9271441136243118,0.0010124234132708424,-0.19930453131407563,-0.385391186849785,-0.26815704379887956,1.386991835343475,4.0,0.0,1.0,1.0,1
9802,-0.05876424369808559,-0.7075919273841863,-0.13724571578148198,-0.385391186849785,-0.6387109485296655,0.23062643973750505,2.0,2.0,2.0,0.0,0
6639,-0.05876424369808559,1.418221125008185,0.17304836188148628,-0.385391186849785,-0.3299160279206772,0.5993934402369802,1.0,2.0,2.0,1.0,0
5365,-0.9271441136243118,0.709616774210728,0.04893073081629897,-0.385391186849785,-0.5769519644078678,1.4486565158905726,4.0,2.0,0.0,0.0,0
8771,0.8096156262281407,0.709616774210728,0.19373463372568417,-1.0390873198210333,-0.3299160279206772,0.8851268114849178,4.0,0.0,2.0,1.0,0
7391,0.8096156262281407,-0.7075919273841863,0.2764797211024757,-1.0390873198210333,-0.20639805967708189,1.2520621878097267,4.0,1.0,2.0,0.0,0
3378,-0.05876424369808559,-0.7075919273841863,-1.026755405081991,0.2683049461214632,-0.20639805967708189,1.037151617982218,3.0,2.0,1.0,0.0,0
530,-0.9271441136243118,-0.7075919273841863,0.5454012550770482,-1.0390873198210333,0.7817456862716805,-0.3176397298792642,0.0,1.0,0.0,1.0,1
1368,-0.05876424369808559,0.0010124234132708424,0.7522639735190271,0.2683049461214632,0.34943279741909694,0.13110819291397122,3.0,0.0,1.0,0.0,1
10362,-0.9271441136243118,0.0010124234132708424,0.13167581819309052,-0.385391186849785,-0.4534339961642725,0.7715661126556093,3.0,2.0,1.0,0.0,0
6853,-0.05876424369808559,0.0010124234132708424,-0.5923436963538354,-0.385391186849785,-0.6387109485296655,1.2215351182319554,4.0,0.0,0.0,0.0,0
5505,1.6779954961543668,0.0010124234132708424,1.9313814686383064,0.9220010790927115,-0.20639805967708189,-1.44653076286524,1.0,2.0,2.0,0.0,1
4584,-0.9271441136243118,-1.4161962781816433,-1.1301867643029804,-0.385391186849785,-0.26815704379887956,0.399746405198357,3.0,2.0,2.0,1.0,0
5739,-0.05876424369808559,1.418221125008185,-0.9646965895493974,-0.385391186849785,-0.39167501204247485,0.6311415925978621,1.0,1.0,0.0,1.0,0
2157,-0.9271441136243118,1.418221125008185,-0.05450062840469045,-0.385391186849785,1.7081304480986454,0.21597344634017493,1.0,2.0,1.0,0.0,1
1437,-0.05876424369808559,0.0010124234132708424,-1.1922455798355742,-0.385391186849785,-0.7004699326514631,-1.5436068441225521,1.0,2.0,2.0,1.0,1
6945,-0.05876424369808559,-1.4161962781816433,0.17304836188148628,-0.385391186849785,-0.5151929802860702,1.226419449364399,1.0,2.0,1.0,0.0,0
7535,-0.05876424369808559,-0.7075919273841863,1.2280482259355785,-0.385391186849785,-0.5769519644078678,1.186123717521741,4.0,0.0,2.0,0.0,0
3790,-0.05876424369808559,-0.7075919273841863,0.7108914298306312,-1.0390873198210333,-0.3299160279206772,1.3723388419461449,2.0,2.0,1.0,1.0,1
9166,1.6779954961543668,0.709616774210728,1.7245187501963277,-0.385391186849785,-0.39167501204247485,-1.3238119431626,2.0,1.0,2.0,1.0,0
274,-0.9271441136243118,1.418221125008185,0.37991108032346516,1.5756972120639596,0.5347097497844899,-0.5533087070196572,2.0,0.0,2.0,1.0,1
144,-1.795523983550538,-1.4161962781816433,-1.0888142206145848,-0.385391186849785,2.325720289316622,-1.2719159248803893,3.0,0.0,2.0,0.0,1
4023,-0.9271441136243118,0.709616774210728,-0.7371475992632206,-0.385391186849785,-0.4534339961642725,1.1476596098537493,1.0,2.0,1.0,1.0,0
1862,-1.795523983550538,-1.4161962781816433,-2.2058729002012702,2.229393345035208,1.0287816227588713,-1.0704372656671,0.0,2.0,1.0,1.0,1
7259,-0.05876424369808559,0.709616774210728,0.9798129638052038,-1.0390873198210333,-0.5151929802860702,0.45164242348056793,4.0,0.0,2.0,0.0,1
7277,-0.9271441136243118,1.418221125008185,-0.07518690024888833,0.2683049461214632,-0.20639805967708189,0.2861857063690485,4.0,0.0,1.0,1.0,1
9139,1.6779954961543668,1.418221125008185,1.8072638375731191,0.2683049461214632,-0.3299160279206772,-1.1382073601297518,4.0,2.0,2.0,0.0,1
7487,0.8096156262281407,-1.4161962781816433,0.6488326142980376,0.9220010790927115,-0.3299160279206772,-1.368381464746146,4.0,2.0,2.0,1.0,1
4123,-0.9271441136243118,1.418221125008185,-0.5509711526654397,-0.385391186849785,-0.7622289167732608,0.32831306238637264,4.0,0.0,2.0,1.0,0
6961,0.8096156262281407,-0.7075919273841863,1.31079331331237,-1.0390873198210333,-0.5151929802860702,0.32403927264548466,4.0,1.0,1.0,0.0,0
758,-1.795523983550538,1.418221125008185,-0.3854809779118566,1.5756972120639596,1.7081304480986454,-0.5801725282480957,0.0,2.0,1.0,0.0,1
5398,-0.05876424369808559,0.0010124234132708424,1.4142246725333594,1.5756972120639596,-0.7004699326514631,1.087826553481318,2.0,2.0,2.0,1.0,0
5412,-0.9271441136243118,-0.7075919273841863,-0.6957750555748249,0.2683049461214632,-0.6387109485296655,1.1623126032510795,3.0,2.0,1.0,0.0,0
3169,1.6779954961543668,0.0010124234132708424,-1.026755405081991,0.2683049461214632,-0.3299160279206772,-1.450804552606128,4.0,2.0,2.0,1.0,0
7619,-0.05876424369808559,0.709616774210728,-0.84057895848421,0.2683049461214632,-0.5151929802860702,0.580466657098762,4.0,2.0,1.0,1.0,0
4977,-0.05876424369808559,-0.7075919273841863,0.8970678764284122,4.190481743948953,-0.39167501204247485,1.3412012309768182,1.0,2.0,0.0,1.0,0
5204,0.8096156262281407,-0.7075919273841863,0.772950245363225,-0.385391186849785,-0.5151929802860702,1.4181294463128014,0.0,0.0,2.0,1.0,0
3819,0.8096156262281407,1.418221125008185,-0.5509711526654397,-0.385391186849785,-0.7004699326514631,1.3289904031457098,1.0,1.0,1.0,0.0,0
2732,-0.05876424369808559,0.709616774210728,0.5040287113886525,-0.385391186849785,0.22591482917550165,0.05601160175265427,0.0,1.0,1.0,0.0,1
8764,-0.05876424369808559,-1.4161962781816433,-1.1301867643029804,-1.0390873198210333,-0.5769519644078678,0.977929103001342,2.0,0.0,2.0,1.0,0
1807,0.8096156262281407,-1.4161962781816433,-0.6337162400422313,-1.0390873198210333,1.3375765433678595,-1.4770578324430113,4.0,2.0,1.0,1.0,1
788,0.8096156262281407,0.709616774210728,-1.585284744875334,-1.0390873198210333,0.4111917815408946,-1.2664210523563904,0.0,2.0,1.0,0.0,1
9514,-0.9271441136243118,0.709616774210728,0.9177541482726101,-0.385391186849785,-0.20639805967708189,1.0182248348439997,2.0,2.0,2.0,0.0,1
9040,0.8096156262281407,-1.4161962781816433,-1.0888142206145848,0.2683049461214632,-0.5769519644078678,1.259999225899947,2.0,0.0,2.0,0.0,1
6107,-0.9271441136243118,0.0010124234132708424,-0.84057895848421,-0.385391186849785,-0.39167501204247485,1.1012584640955372,4.0,2.0,1.0,0.0,1
5418,0.8096156262281407,1.418221125008185,-0.033814356560492566,-1.0390873198210333,-0.6387109485296655,0.4424843026072366,3.0,2.0,1.0,0.0,0
1402,0.8096156262281407,0.709616774210728,-0.2406770750024714,0.2683049461214632,0.6582277180280852,-0.11005565675042059,2.0,2.0,1.0,1.0,1
5712,1.6779954961543668,1.418221125008185,1.0832443230261932,2.229393345035208,-0.39167501204247485,0.9724342304773431,3.0,2.0,0.0,1.0,1
6719,-0.05876424369808559,0.0010124234132708424,-0.675088783730627,-0.385391186849785,-0.6387109485296655,1.2490094808519494,4.0,0.0,2.0,1.0,0
4071,-0.9271441136243118,0.0010124234132708424,0.35922480847926724,-0.385391186849785,-0.3299160279206772,0.7959877683178261,1.0,2.0,2.0,0.0,0
10374,-0.05876424369808559,-1.4161962781816433,0.9798129638052038,-0.385391186849785,-0.20639805967708189,0.7831663990951623,3.0,2.0,1.0,0.0,0
8345,-0.05876424369808559,0.709616774210728,1.2073619540913805,0.9220010790927115,-0.7004699326514631,-1.3128221981146027,4.0,1.0,2.0,0.0,0
2236,-0.05876424369808559,-0.7075919273841863,1.3314795851565677,-0.385391186849785,0.7817456862716805,-0.7169337999565104,2.0,2.0,2.0,1.0,1
1758,-0.9271441136243118,-0.7075919273841863,1.1659894104029846,0.9220010790927115,2.140443336951229,-0.6113101392174223,3.0,1.0,1.0,0.0,1
6357,-0.9271441136243118,-1.4161962781816433,-0.01312808471629468,-1.0390873198210333,-0.26815704379887956,1.4095818668310256,1.0,2.0,1.0,1.0,0
6133,0.8096156262281407,1.418221125008185,-0.09587317209308621,-0.385391186849785,-0.7622289167732608,1.1580388135101916,4.0,2.0,1.0,1.0,0
2848,-0.05876424369808559,-0.7075919273841863,1.31079331331237,-1.0390873198210333,2.5727562258038126,-0.126540274322417,2.0,2.0,2.0,1.0,1
5489,-0.05876424369808559,-1.4161962781816433,1.0004992356494016,2.229393345035208,-0.5769519644078678,0.902832511840025,4.0,0.0,2.0,0.0,0
431,-0.05876424369808559,-0.7075919273841863,-2.3713630749548535,-0.385391186849785,0.5347097497844899,-1.4221091072030232,4.0,2.0,1.0,1.0,1
6248,0.8096156262281407,-0.7075919273841863,-1.3577357545891573,-0.385391186849785,-0.7004699326514631,0.7404285016862827,0.0,2.0,2.0,1.0,0
0,-0.05876424369808559,-0.7075919273841863,-0.6957750555748249,-0.385391186849785,1.8934074004640382,-1.459352132087904,3.0,0.0,1.0,0.0,1
3295,-0.9271441136243118,1.418221125008185,-1.7714611914731149,-1.0390873198210333,-0.5151929802860702,0.7996510166671587,4.0,0.0,1.0,1.0,1
1805,-0.05876424369808559,-1.4161962781816433,-1.2336181235239698,-1.0390873198210333,-0.4534339961642725,-1.532006557682999,4.0,2.0,2.0,1.0,1
4641,-0.9271441136243118,1.418221125008185,-0.36479470606765874,-0.385391186849785,-0.7622289167732608,1.3350958170612641,1.0,1.0,2.0,1.0,1
349,0.8096156262281407,-1.4161962781816433,-1.026755405081991,-0.385391186849785,2.0786843528294314,-1.0191517887764445,4.0,2.0,1.0,1.0,1
1747,-0.05876424369808559,1.418221125008185,1.0832443230261932,-1.0390873198210333,3.005069114656396,-0.8280523332195973,4.0,2.0,1.0,1.0,1
5157,-0.05876424369808559,-0.7075919273841863,1.31079331331237,-1.0390873198210333,-0.20639805967708189,0.4504213406974571,1.0,2.0,1.0,1.0,0
4665,-0.9271441136243118,0.709616774210728,-0.5509711526654397,0.2683049461214632,-0.7004699326514631,0.2617640507068316,1.0,0.0,2.0,1.0,0
5629,-0.05876424369808559,0.709616774210728,1.124616866714589,-1.0390873198210333,-0.26815704379887956,0.2947332858508244,4.0,0.0,2.0,0.0,0
7146,2.5463753660805932,0.709616774210728,2.034812827859296,0.2683049461214632,-0.39167501204247485,-1.0643318517515457,3.0,2.0,1.0,1.0,0
10641,-0.9271441136243118,0.709616774210728,-1.6059710167195318,0.2683049461214632,-0.20639805967708189,0.5786350329240958,1.0,2.0,1.0,0.0,0
4398,-0.9271441136243118,0.0010124234132708424,-0.15793198762567986,-0.385391186849785,-0.39167501204247485,0.8265148378955972,3.0,0.0,2.0,1.0,1
6795,-0.9271441136243118,0.709616774210728,-0.675088783730627,2.8830894780064567,-0.4534339961642725,0.3191549415130413,1.0,2.0,2.0,0.0,0
4995,-0.05876424369808559,0.709616774210728,1.3314795851565677,-0.385391186849785,-0.20639805967708189,1.2520621878097267,1.0,2.0,1.0,1.0,1
3312,-0.9271441136243118,-1.4161962781816433,-1.1922455798355742,-0.385391186849785,-0.20639805967708189,0.914432798279578,3.0,2.0,1.0,1.0,1
4981,-0.9271441136243118,-0.7075919273841863,-1.1301867643029804,2.229393345035208,-0.26815704379887956,1.031656745458219,4.0,2.0,2.0,0.0,1
4060,-0.05876424369808559,1.418221125008185,-0.033814356560492566,-1.0390873198210333,-0.3299160279206772,0.25871134374905447,2.0,2.0,1.0,0.0,0
3307,0.8096156262281407,0.0010124234132708424,-1.1715593079913762,-1.0390873198210333,-0.3299160279206772,0.23367914669528217,4.0,2.0,2.0,1.0,0
8772,-0.9271441136243118,0.0010124234132708424,-0.30273589053506506,0.2683049461214632,-0.26815704379887956,1.2258089079728434,3.0,0.0,1.0,0.0,1
9229,-0.9271441136243118,-0.7075919273841863,-2.0196964536034896,0.9220010790927115,-0.7622289167732608,1.4468248917159063,4.0,2.0,2.0,1.0,0
1935,0.8096156262281407,-0.7075919273841863,-0.7578338711074185,-1.0390873198210333,2.510997241682015,-1.5460490096887738,1.0,2.0,2.0,1.0,1
1155,-0.05876424369808559,0.0010124234132708424,-0.7785201429516164,-1.0390873198210333,-0.20639805967708189,-1.4923213672318967,1.0,2.0,1.0,0.0,1
6301,0.8096156262281407,0.0010124234132708424,0.7108914298306312,0.9220010790927115,-0.6387109485296655,-1.082037552106653,4.0,0.0,2.0,1.0,0
1953,-0.05876424369808559,0.709616774210728,1.0832443230261932,-1.0390873198210333,1.7081304480986454,0.20254153572595562,1.0,2.0,2.0,0.0,1
10844,0.8096156262281407,-0.7075919273841863,-1.2543043953681678,-0.385391186849785,-0.39167501204247485,1.4388878536256857,0.0,2.0,2.0,0.0,0
2620,-1.795523983550538,0.709616774210728,-1.8748925506941043,-1.0390873198210333,-0.021121107311688946,-1.455078342347016,2.0,2.0,2.0,1.0,1
5228,0.8096156262281407,-1.4161962781816433,0.4626561677002567,-0.385391186849785,-0.20639805967708189,1.017003752060889,0.0,2.0,1.0,1.0,0
3678,-0.9271441136243118,0.0010124234132708424,-1.0888142206145848,-0.385391186849785,-0.7004699326514631,0.9657182751702336,3.0,1.0,1.0,0.0,1
10228,-0.9271441136243118,-1.4161962781816433,0.5660875269212461,-1.0390873198210333,-0.26815704379887956,0.9370228297671287,2.0,2.0,1.0,1.0,0
8098,-1.795523983550538,-0.7075919273841863,0.6488326142980376,-0.385391186849785,-0.26815704379887956,0.6677740760911874,2.0,0.0,0.0,1.0,0
708,-0.05876424369808559,-1.4161962781816433,-1.4818533856543445,-0.385391186849785,0.7199867021498828,-1.508805984803893,3.0,2.0,1.0,0.0,1
3898,-0.05876424369808559,0.709616774210728,-1.1508730361471784,-1.0390873198210333,-0.26815704379887956,0.7990404752756032,2.0,2.0,2.0,0.0,1
9696,2.5463753660805932,1.418221125008185,1.6004011191311402,0.2683049461214632,-0.7622289167732608,-1.4373726419919086,3.0,2.0,1.0,0.0,1
916,0.8096156262281407,1.418221125008185,1.0418717793377974,2.8830894780064567,1.58461247985505,-0.9281811214346865,2.0,2.0,2.0,1.0,1
10339,-0.05876424369808559,1.418221125008185,1.124616866714589,-1.0390873198210333,-0.4534339961642725,0.6329732167725284,4.0,2.0,1.0,0.0,1
6419,-0.05876424369808559,-0.7075919273841863,-0.09587317209308621,-1.0390873198210333,-0.5151929802860702,0.6177096819836428,4.0,1.0,2.0,1.0,0
6177,-1.795523983550538,-1.4161962781816433,0.19373463372568417,-1.0390873198210333,-0.4534339961642725,0.46324270992012095,1.0,0.0,2.0,0.0,1
7008,-0.05876424369808559,-1.4161962781816433,-0.30273589053506506,-1.0390873198210333,-0.6387109485296655,0.6891430247956272,3.0,2.0,1.0,1.0,0
1616,-0.9271441136243118,0.709616774210728,-1.8542062788499065,-0.385391186849785,3.0668280987781937,-1.2285674860799543,0.0,2.0,1.0,0.0,1
4438,-0.05876424369808559,-1.4161962781816433,0.9591266919610059,0.2683049461214632,-0.5151929802860702,1.3747810075123665,2.0,2.0,1.0,1.0,1
9059,-0.9271441136243118,-0.7075919273841863,-0.2406770750024714,-0.385391186849785,-0.20639805967708189,1.3094530786159362,4.0,2.0,2.0,0.0,1
7247,-0.9271441136243118,-0.7075919273841863,-0.5302848808212418,0.2683049461214632,-0.3299160279206772,1.1733023482990772,4.0,1.0,1.0,0.0,0
6851,-0.05876424369808559,-1.4161962781816433,-0.7785201429516164,-0.385391186849785,-0.7622289167732608,1.2978527921763832,4.0,0.0,0.0,1.0,0
4602,-0.9271441136243118,0.0010124234132708424,0.4626561677002567,-0.385391186849785,-0.5151929802860702,0.8259042965040418,3.0,2.0,1.0,0.0,1
6845,-0.05876424369808559,-0.7075919273841863,-0.5095986089770439,-1.0390873198210333,-0.7004699326514631,1.209324290400847,4.0,0.0,1.0,1.0,1
4295,1.6779954961543668,1.418221125008185,-0.5302848808212418,-0.385391186849785,-0.7622289167732608,1.0841633051319854,4.0,2.0,0.0,0.0,1
908,-0.05876424369808559,-1.4161962781816433,0.5040287113886525,0.2683049461214632,0.5347097497844899,-0.9507711529222371,0.0,2.0,1.0,1.0,1
2991,0.8096156262281407,0.0010124234132708424,0.586773798765444,0.9220010790927115,0.34943279741909694,-0.38785198990813774,1.0,1.0,2.0,0.0,1
4417,-0.9271441136243118,-0.7075919273841863,-0.07518690024888833,-1.0390873198210333,-0.26815704379887956,0.639689172079638,4.0,2.0,1.0,1.0,0
8724,-0.9271441136243118,-0.7075919273841863,-1.4404808419659487,-1.0390873198210333,-0.39167501204247485,0.9815923513506745,3.0,2.0,2.0,0.0,0
620,-1.795523983550538,1.418221125008185,1.124616866714589,-1.0390873198210333,2.263961305194824,0.14392956213663508,0.0,2.0,1.0,0.0,1
7751,-0.05876424369808559,-1.4161962781816433,0.7108914298306312,0.9220010790927115,-0.7622289167732608,-1.313432739506158,4.0,2.0,2.0,1.0,0
9157,1.6779954961543668,0.709616774210728,1.5797148472869424,0.2683049461214632,-0.20639805967708189,-1.1064592077688697,4.0,1.0,2.0,0.0,1
